player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,SLG,OBP,team,year,wOBA,wRC+,wRAA
福井 優也,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,広島,2017,0.0,-192.68288445318672,-2.782522833852347
ペーニャ,22,39,37,2,8,1,0,0,9,2,0,0,0,0,2,0,0,10,0,0.216,0.243,0.256,広島,2017,0.23195688601492806,21.168664551905554,-3.247598946693504
松山 竜平,120,387,350,39,114,23,4,14,187,77,0,0,0,6,31,0,0,45,8,0.326,0.534,0.375,広島,2017,0.39990412954113935,176.0068277823962,31.071518144349074
丸 佳浩,143,651,556,109,171,35,3,23,281,92,13,3,2,6,83,0,4,113,6,0.308,0.505,0.398,広島,2017,0.4027554574057781,178.6355959601822,54.07531676428989
メヒア,9,15,14,0,3,0,0,0,3,1,0,0,0,0,1,0,0,4,0,0.214,0.214,0.267,広島,2017,0.22795490568867735,17.479057804031132,-1.3075380564205779
薮田 和樹,38,34,28,2,1,0,0,0,1,0,0,0,5,0,1,0,0,20,0,0.036,0.036,0.069,広島,2017,0.05559012145561097,-141.43183609285245,-8.671063272714228
阿知羅 拓馬,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,中日,2017,0.0,-192.68288445318672,-0.6183384075227437
阿部 寿樹,21,46,41,3,11,1,0,0,12,2,1,0,1,0,4,0,0,13,0,0.268,0.293,0.333,中日,2017,0.2927589029014745,77.22479514241937,-1.1066722619119953
荒木 雅博,85,267,249,17,62,6,1,0,70,8,5,0,5,0,13,0,0,41,8,0.249,0.281,0.286,中日,2017,0.26105625933434423,47.99669352895482,-14.666994198179419
石岡 諒太,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,中日,2017,0.0,-192.68288445318672,-1.2366768150454874
石垣 雅海,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,中日,2017,0.0,-192.68288445318672,-0.9275076112841156
石川 駿,9,17,17,1,6,0,0,1,9,1,0,0,0,0,0,0,0,5,0,0.353,0.529,0.353,中日,2017,0.39260913804356196,169.28124503062782,1.2441235360566787
伊藤 準規,39,9,8,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2,1,0.125,0.125,0.125,中日,2017,0.11295062894484012,-88.54858874015086,-1.792522833852347
井領 雅貴,22,34,32,2,7,2,0,0,9,3,0,0,0,0,2,0,0,6,0,0.219,0.281,0.265,中日,2017,0.25126984834787963,38.974158416454564,-2.1917529278866437
岩崎 達郎,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,中日,2017,0.0,-192.68288445318672,-0.30916920376137186
遠藤 一星,50,109,102,4,23,3,1,2,34,11,2,1,2,0,4,0,1,28,1,0.225,0.333,0.262,中日,2017,0.26937333513013273,55.66458204340774,-5.104770312793272
大島 洋平,119,521,476,50,149,20,3,3,184,29,23,6,1,3,37,0,4,66,5,0.313,0.387,0.365,中日,2017,0.34203109160027545,122.65105541490664,12.46594099417139
大野 雄大,24,48,40,0,0,0,0,0,0,1,0,0,8,0,0,0,0,24,0,0.0,0.0,0.0,中日,2017,0.0,-192.68288445318672,-14.84012178054585
小笠原 慎之介,22,37,33,2,1,0,0,0,1,1,0,0,2,0,2,0,0,26,0,0.03,0.03,0.086,中日,2017,0.06630348608190614,-131.55470047618383,-9.050117682027901
小熊 凌祐,4,5,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0.25,0.25,0.25,中日,2017,0.22590125788968024,15.58570697288501,-0.44584601880685937
笠原 祥太郎,18,9,7,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0.143,0.143,0.143,中日,2017,0.1290864330798173,-73.67226078114571,-1.6510942624237752
加藤 匠馬,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,中日,2017,0.0,-192.68288445318672,-0.30916920376137186
亀沢 恭平,98,290,254,31,73,5,0,2,84,13,6,6,18,2,13,0,3,30,1,0.287,0.331,0.327,中日,2017,0.30110100817648555,84.91575946632331,-4.620833796680201
木下 拓哉,51,94,78,4,15,5,0,0,20,4,0,0,4,1,10,1,1,21,4,0.192,0.256,0.289,中日,2017,0.25978644657313227,46.825995686795764,-5.279905153568957
京田 陽太,141,602,564,67,149,23,8,4,200,36,23,13,10,1,18,0,9,105,5,0.264,0.355,0.297,中日,2017,0.29450072617543616,78.83066083422663,-13.46178634002156
工藤 隆人,82,58,51,12,12,1,0,0,13,0,3,1,4,0,3,1,0,13,1,0.235,0.255,0.278,中日,2017,0.24757865132353843,35.571076857205014,-3.947369373715125
ゲレーロ,130,510,469,67,131,22,3,35,264,86,1,0,0,2,24,0,15,98,13,0.279,0.563,0.333,中日,2017,0.39490439146597045,171.39734301837933,38.46370608170035
近藤 弘基,14,33,29,5,6,1,0,1,10,1,0,0,1,0,3,0,0,7,1,0.207,0.345,0.281,中日,2017,0.28751069185959305,72.38623190726823,-0.9625837241252715
ジョーダン,18,23,21,0,1,0,0,0,1,0,0,0,2,0,0,0,0,10,0,0.048,0.048,0.048,中日,2017,0.04302881102660576,-153.01267656250639,-6.147082162702029
杉山 翔大,39,83,66,1,6,0,0,0,6,1,0,0,5,1,9,1,2,16,1,0.091,0.091,0.218,中日,2017,0.170215807955336,-35.753229025499785,-11.90219775834771
鈴木 翔太,15,20,18,0,1,0,0,0,1,1,0,0,2,0,0,0,0,15,0,0.056,0.056,0.056,中日,2017,0.05020027953104005,-146.400975247393,-5.20560629744966
高橋 周平,41,148,129,12,30,6,0,2,42,10,0,2,1,3,15,0,0,31,3,0.233,0.326,0.306,中日,2017,0.2900952145998275,74.76902036823444,-3.944525149880311
武山 真吾,50,76,66,2,15,1,0,1,19,7,0,0,2,0,7,0,1,21,3,0.227,0.288,0.311,中日,2017,0.28251533234851905,67.78078393961555,-2.58658921559399
田島 慎二,63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,中日,2017,0.0,-192.68288445318672,-0.30916920376137186
谷 哲也,53,100,92,9,20,3,0,2,29,11,0,1,2,1,5,0,0,23,0,0.217,0.315,0.255,中日,2017,0.2583824220574914,45.53156195529792,-5.753655070014739
堂上 直倫,91,167,151,11,31,7,0,1,41,8,0,1,7,0,9,0,0,39,4,0.205,0.272,0.25,中日,2017,0.24027679248265987,28.83916279090773,-12.553257028149106
友永 翔太,5,17,16,0,4,2,0,0,6,2,0,1,0,0,0,0,1,4,0,0.25,0.375,0.294,中日,2017,0.30321505738133553,86.8647970866208,-0.23587646394332162
野本 圭,15,35,35,3,7,2,0,0,9,0,0,0,0,0,0,0,0,5,2,0.2,0.257,0.2,中日,2017,0.2036045103577118,-4.970673479558445,-3.880922131648016
バルデス,23,48,44,1,5,1,0,1,9,5,0,0,3,0,1,0,0,17,0,0.114,0.205,0.133,中日,2017,0.1528826694808947,-51.73343369008767,-7.693455113879184
ビシエド,87,367,332,43,83,11,1,18,150,49,4,0,0,1,29,0,5,52,10,0.25,0.452,0.319,中日,2017,0.34593053660490547,126.2461302101711,10.174902219576532
平田 良介,66,270,238,26,58,14,2,6,94,29,4,0,0,2,29,0,1,60,4,0.244,0.395,0.326,中日,2017,0.32717651879207393,108.955952590331,2.5543149844295954
福田 永将,95,326,299,37,81,19,0,18,154,49,0,1,0,1,21,0,5,70,4,0.271,0.515,0.328,中日,2017,0.37400328167624974,152.12766415155053,17.950839573792766
藤井 淳志,128,408,374,29,99,18,3,6,141,42,5,6,6,2,24,0,2,96,6,0.265,0.377,0.311,中日,2017,0.3108058012213511,93.86304730534344,-2.6449157316546548
又吉 克樹,50,21,20,0,1,0,0,0,1,1,0,0,1,0,0,0,0,13,1,0.05,0.05,0.05,中日,2017,0.04518025157793605,-151.02916616797236,-5.5685532789888095
松井 雅人,87,244,208,22,46,7,1,2,61,17,0,0,10,1,22,0,3,63,3,0.221,0.293,0.303,中日,2017,0.2796559278420614,65.14456954027773,-8.983781444270472
松井 佑介,56,129,119,17,33,7,0,4,52,18,0,0,1,0,6,1,3,38,2,0.277,0.437,0.328,中日,2017,0.34454755065205134,124.97109288167765,3.4027195897830245
丸山 泰資,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,中日,2017,0.0,-192.68288445318672,-0.30916920376137186
溝脇 隼人,12,16,14,1,1,0,0,1,4,1,0,0,0,0,2,0,0,5,1,0.071,0.286,0.188,中日,2017,0.2233341981409339,13.219018433952389,-1.4667072601819497
三ツ間 卓也,35,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.0,0.0,0.333,中日,2017,0.2361694968846657,25.052461128615537,-0.23750761128411563
三ツ俣 大樹,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,中日,2017,0.0,-192.68288445318672,-0.30916920376137186
森野 将彦,22,48,41,4,10,2,0,0,12,1,0,1,2,0,5,0,0,3,1,0.244,0.293,0.326,中日,2017,0.29085903066230573,75.47321695804993,-1.2436000414154134
八木 智哉,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.0,0.0,中日,2017,0.0,-192.68288445318672,-0.9275076112841156
柳 裕也,11,12,10,0,1,0,0,0,1,1,0,0,1,0,1,0,0,4,0,0.1,0.1,0.182,中日,2017,0.14655577474661075,-57.56648423048728,-1.9973031724091896
山井 大介,2,5,3,2,2,1,0,1,6,1,0,0,2,0,0,0,0,1,0,0.667,2.0,0.667,中日,2017,1.153465513770034,870.74916570721,4.070820647859808
吉見 一起,14,24,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0.0,0.0,0.0,中日,2017,0.0,-192.68288445318672,-7.420060890272925
若松 駿太,7,10,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0.0,0.0,0.111,中日,2017,0.0787231656282219,-120.1044359259193,-2.325025370947052
綾部 翔,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,DeNA,2017,0.0,-192.68288445318672,-0.30916920376137186
荒波 翔,47,65,62,8,14,5,0,0,19,1,0,0,0,0,2,0,1,16,1,0.226,0.306,0.262,DeNA,2017,0.25860164976601857,45.733677899596096,-3.7259982444891717
飯塚 悟史,9,15,13,0,1,0,0,0,1,0,0,0,2,0,0,0,0,11,0,0.077,0.077,0.077,DeNA,2017,0.06950807935067084,-128.60024093747236,-3.622153441035963
石川 雄洋,63,192,167,18,41,7,0,2,54,11,1,1,6,3,12,0,4,41,4,0.246,0.323,0.306,DeNA,2017,0.28933247619741304,74.06581732199459,-5.259841960893078
石田 健大,18,44,36,5,6,0,0,0,6,1,0,0,7,0,1,0,0,15,0,0.167,0.167,0.189,DeNA,2017,0.1656794237839547,-39.93552685937241,-6.503985506040902
井納 翔一,25,51,45,2,4,0,0,0,4,2,0,0,5,0,1,0,0,24,1,0.089,0.089,0.109,DeNA,2017,0.09397670906280176,-106.04150402791382,-11.100020696177792
今永 昇太,24,49,43,2,6,0,0,0,6,0,0,0,4,0,2,0,0,18,0,0.14,0.14,0.178,DeNA,2017,0.1519699371257849,-52.57492294837483,-7.897290984307221
ウィーランド,21,54,48,5,11,1,0,3,21,12,0,0,1,0,4,0,1,21,0,0.229,0.438,0.302,DeNA,2017,0.3334271567994337,114.71869860364812,0.8395799780179933
エスコバー,27,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,DeNA,2017,0.0,-192.68288445318672,-0.6183384075227437
エリアン,25,62,56,9,14,1,0,1,18,1,0,0,0,0,6,0,0,22,2,0.25,0.321,0.323,DeNA,2017,0.29926948167643125,83.22719231141124,-1.0984906332050552
乙坂 智,83,66,63,7,12,3,0,2,21,3,0,0,1,0,1,0,1,13,0,0.19,0.333,0.215,DeNA,2017,0.24612179006442086,34.227930541092846,-4.585475140558235
尾仲 祐哉,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,DeNA,2017,0.0,-192.68288445318672,-0.6183384075227437
梶谷 隆幸,137,578,511,83,124,27,2,21,218,60,21,3,0,2,62,2,3,157,10,0.243,0.427,0.327,DeNA,2017,0.34053957317452666,121.27595708867938,12.990200225927072
クライン,7,12,9,0,1,0,0,0,1,2,0,0,3,0,0,0,0,6,0,0.111,0.111,0.111,DeNA,2017,0.1004005590620801,-100.11906604159928,-2.536697111803129
久保 康友,7,14,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0.071,0.071,0.071,DeNA,2017,0.06454321653990865,-133.17757261716625,-3.4483688526592062
熊原 健人,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,DeNA,2017,0.0,-192.68288445318672,-1.2366768150454874
倉本 寿彦,143,539,507,49,133,27,1,2,168,50,3,1,9,1,18,0,4,102,10,0.262,0.331,0.292,DeNA,2017,0.2829577934372882,68.18870883821792,-18.11210648775677
桑原 将志,143,664,598,87,161,38,5,13,248,52,10,11,10,0,45,0,11,116,8,0.269,0.415,0.332,DeNA,2017,0.3376115338060741,118.57646510441826,13.029569191745717
Ｇ．後藤 武敏,26,29,26,0,3,1,0,0,4,3,0,0,0,0,3,0,0,7,1,0.115,0.154,0.207,DeNA,2017,0.18057937542905475,-26.19858723171872,-3.865906909079784
佐野 恵太,18,24,21,1,2,1,0,0,3,1,0,0,0,0,3,0,0,5,0,0.095,0.143,0.208,DeNA,2017,0.18054986899516112,-26.22579054825816,-3.2000608902729244
シリアコ,12,28,27,1,2,1,0,0,3,0,0,0,0,0,1,0,0,10,0,0.074,0.111,0.107,DeNA,2017,0.10414928123485258,-96.66294944506276,-5.816737705318413
柴田 竜拓,88,248,215,25,50,8,0,1,61,11,1,1,11,2,17,0,3,50,2,0.233,0.284,0.295,DeNA,2017,0.26961709394850025,55.88931432787284,-11.555650296533297
下園 辰哉,8,11,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0.1,0.1,0.182,DeNA,2017,0.14655577474661075,-57.56648423048728,-1.8308612413750904
白崎 浩之,34,55,54,5,10,3,0,0,13,4,0,0,0,0,1,0,0,19,0,0.185,0.241,0.2,DeNA,2017,0.19901714124826378,-9.199976634845813,-6.344306206875451
白根 尚貴,12,13,13,2,3,0,0,1,6,2,0,0,0,0,0,0,0,2,0,0.231,0.462,0.231,DeNA,2017,0.30488771169726075,88.4068927861968,-0.15919964889783428
関根 大気,29,20,19,4,3,0,0,0,3,1,0,0,0,0,1,0,0,5,0,0.158,0.158,0.2,DeNA,2017,0.170966179266508,-35.061427760273354,-2.8533840752274378
平良 拳太郎,4,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.25,0.25,0.25,DeNA,2017,0.22590125788968024,15.58570697288501,-0.3566768150454875
高城 俊人,29,61,56,11,14,0,3,0,20,4,0,1,2,0,3,0,0,15,1,0.25,0.357,0.288,DeNA,2017,0.289077033401201,73.8303130496678,-1.6862705819860564
田中 浩康,66,175,154,15,31,3,1,1,39,20,2,0,8,0,11,0,2,25,4,0.201,0.253,0.263,DeNA,2017,0.2425026023725909,30.891237643826603,-12.775269340874805
筒香 嘉智,139,601,503,85,143,31,0,28,258,94,1,0,0,3,93,3,2,115,7,0.284,0.513,0.396,DeNA,2017,0.4061165406169792,181.73433065781956,51.88930853941549
戸柱 恭孝,112,363,336,25,72,13,0,9,112,52,0,0,6,2,19,0,0,59,9,0.214,0.333,0.255,DeNA,2017,0.26611133664315273,52.65719803650205,-18.153462982184717
西森 将司,8,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,DeNA,2017,0.0,-192.68288445318672,-0.9275076112841156
浜口 遥大,22,40,34,1,2,0,0,0,2,0,0,0,5,0,1,0,0,19,0,0.059,0.059,0.086,DeNA,2017,0.07187767296489826,-126.41560536307297,-9.566768150454873
飛雄馬,3,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DeNA,2017,0.0,-192.68288445318672,-1.5458460188068592
細川 成也,2,6,5,2,2,0,0,2,8,4,0,0,0,0,1,0,0,3,0,0.4,1.6,0.5,DeNA,2017,0.8368614780913154,578.8575792388516,3.0349847774317684
松本 啓二朗,13,14,12,1,3,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0.25,0.25,0.357,DeNA,2017,0.29924582213957646,83.2053795138174,-0.2483688526592058
三島 一輝,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DeNA,2017,0.0,-192.68288445318672,-0.30916920376137186
水野 滉也,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,DeNA,2017,0.0,-192.68288445318672,-0.6183384075227437
嶺井 博希,52,135,121,14,30,3,1,3,44,12,0,0,4,0,4,0,6,35,3,0.248,0.364,0.305,DeNA,2017,0.30608758225510113,89.51310774626164,-1.4954760955714577
宮崎 敏郎,128,523,480,53,155,28,1,15,230,62,0,0,0,1,38,1,4,47,23,0.323,0.479,0.377,DeNA,2017,0.38375334492540325,161.1166886403295,33.7645064328025
山下 幸輝,21,21,21,3,3,2,0,0,5,0,0,0,0,0,0,0,0,6,0,0.143,0.238,0.143,DeNA,2017,0.1672256064897633,-38.51003105986087,-3.072553278988809
ロペス,142,606,569,72,171,42,0,30,303,105,0,0,0,8,27,0,2,80,14,0.301,0.533,0.33,DeNA,2017,0.3787556868892906,156.50912155843807,36.173462520608645
相川 亮二,29,40,38,0,6,1,0,0,7,3,0,0,0,1,1,0,0,9,1,0.158,0.184,0.175,巨人,2017,0.1632650000202689,-42.16149337707126,-6.006768150454875
阿部 慎之助,129,512,455,41,119,13,0,15,177,76,0,1,1,7,41,1,8,67,13,0.262,0.389,0.329,巨人,2017,0.32581062047885384,107.69666913001257,4.162667087093426
石川 慎吾,99,251,236,21,57,12,3,5,90,20,2,0,0,0,13,0,2,51,8,0.242,0.381,0.287,巨人,2017,0.300969857713578,84.79484592015805,-4.031470144104337
今村 信貴,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,巨人,2017,0.903605031558721,640.3914812511002,0.5708307962386281
宇佐見 真吾,21,45,40,6,14,0,0,4,26,8,0,0,0,0,3,0,2,14,0,0.35,0.65,0.422,巨人,2017,0.47256717685810895,242.99817902498967,6.7973858307382695
内海 哲也,12,18,16,1,1,0,0,0,1,1,0,0,2,0,0,0,0,9,0,0.063,0.063,0.063,巨人,2017,0.05647531447242006,-140.6157365966688,-4.575045667704694
大竹 寛,13,26,19,0,0,0,0,0,0,1,0,0,6,0,1,0,0,13,0,0.0,0.0,0.05,巨人,2017,0.035425424532699853,-160.0225826159164,-7.141399297795669
岡本 和真,15,35,31,2,6,1,0,0,7,2,0,0,0,0,4,0,0,10,0,0.194,0.226,0.286,巨人,2017,0.2473178706506499,35.33065135483722,-2.390922131648017
カミネロ,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,巨人,2017,0.0,-192.68288445318672,-0.30916920376137186
亀井 善行,109,277,247,20,62,16,0,6,96,47,1,0,0,2,27,1,1,38,4,0.251,0.389,0.325,巨人,2017,0.32424652162143636,106.25465561964714,1.8301305580999936
クルーズ,9,33,32,2,5,1,0,0,6,3,0,0,0,1,0,0,0,3,1,0.156,0.188,0.152,巨人,2017,0.14904504480600117,-55.271513526067764,-5.4125837241252714
小林 誠司,138,443,378,25,78,11,1,2,97,27,2,0,19,3,41,4,2,64,12,0.206,0.257,0.285,巨人,2017,0.25631849415784475,43.62873343419999,-26.37912707760849
坂本 勇人,142,614,539,82,157,30,0,15,232,61,14,6,1,3,68,2,3,85,16,0.291,0.43,0.372,巨人,2017,0.3638943294079352,142.80776363668298,27.764497145003823
實松 一成,14,13,8,1,0,0,0,0,0,0,0,0,1,0,2,1,2,6,0,0.0,0.0,0.333,巨人,2017,0.24130361638215844,29.785838206480815,-0.9641996488978344
重信 慎之介,74,77,70,18,11,4,0,0,15,2,10,4,1,0,6,0,0,21,0,0.157,0.214,0.224,巨人,2017,0.20779673124062692,-1.105675354324094,-8.223660268573003
菅野 智之,25,63,54,4,9,0,0,0,9,0,0,0,6,0,3,0,0,13,2,0.167,0.167,0.211,巨人,2017,0.17996439922790314,-26.765561618541074,-8.436080889598008
高木 勇人,16,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.2,0.2,0.2,巨人,2017,0.1807210063117442,-26.068011312329332,-0.6658460188068593
田口 麗斗,26,58,47,1,4,0,0,0,4,2,0,0,10,0,1,0,0,18,0,0.085,0.085,0.104,巨人,2017,0.09006101285185168,-109.65156154563348,-12.844730484826234
立岡 宗一郎,62,214,197,24,41,3,3,0,50,10,4,5,6,0,11,0,0,43,1,0.208,0.254,0.25,巨人,2017,0.23231890726154614,21.502428320216573,-17.744709604933586
長野 久義,134,516,463,52,121,20,3,16,195,46,6,0,1,1,46,2,5,98,17,0.261,0.421,0.334,巨人,2017,0.3416631911030504,122.31187129943157,12.16142872320979
辻 東倫,18,36,32,3,8,0,0,0,8,1,1,0,0,0,4,0,0,7,1,0.25,0.25,0.333,巨人,2017,0.27952428375238214,65.02320089725559,-1.3300913354093868
寺内 崇幸,83,34,25,7,6,3,1,1,14,6,1,0,5,0,3,0,1,8,0,0.24,0.56,0.345,巨人,2017,0.39656647153047314,172.92968983709594,2.6192815548719763
中井 大介,90,254,229,32,57,12,1,5,86,15,2,1,4,1,19,0,1,44,5,0.249,0.376,0.308,巨人,2017,0.310141890604541,93.25095806649831,-1.810817755388456
中川 皓太,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,巨人,2017,0.0,-192.68288445318672,-0.30916920376137186
西村 健太朗,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,巨人,2017,0.0,-192.68288445318672,-0.30916920376137186
橋本 到,78,139,120,19,32,7,1,1,44,6,3,2,6,1,11,0,1,30,2,0.267,0.367,0.331,巨人,2017,0.3177749752132344,100.28824415573713,0.04232278243246467
畠 世周,13,26,24,0,1,0,0,0,1,1,0,0,1,0,1,0,0,19,1,0.042,0.042,0.08,巨人,2017,0.06448454088850872,-133.23166835519896,-6.405599297795669
マイコラス,27,67,64,3,7,2,0,1,12,4,0,0,3,0,0,0,0,37,0,0.109,0.188,0.109,巨人,2017,0.13092004718606468,-71.98176896762244,-12.171836652011915
マギー,139,586,523,67,165,48,1,18,269,77,4,1,0,4,58,4,1,107,20,0.315,0.514,0.382,巨人,2017,0.3983936549317228,174.61425289269965,46.18684659583609
宮国 椋丞,17,15,14,0,1,0,0,0,1,1,0,0,1,0,0,0,0,5,0,0.071,0.071,0.071,巨人,2017,0.06454321653990865,-133.17757261716625,-3.6946809135634355
村田 修一,118,424,381,41,100,19,0,14,161,58,0,0,1,2,34,0,6,63,15,0.262,0.423,0.331,巨人,2017,0.3405025730086552,121.24184496154666,9.513865170190176
山口 俊,4,6,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0.2,0.2,0.333,巨人,2017,0.26868558703545303,55.03051595509558,-0.28501522256823114
山本 泰寛,29,83,66,8,12,2,0,1,17,7,1,0,7,0,9,0,1,18,1,0.182,0.258,0.289,巨人,2017,0.2633262868582457,50.08953461942921,-4.375912333246495
陽 岱鋼,87,381,330,46,87,18,1,9,134,33,4,2,2,1,41,0,7,80,6,0.264,0.406,0.356,巨人,2017,0.3484969873152983,128.61225724908735,11.515319646600714
吉川 尚輝,5,12,11,1,3,0,0,0,3,0,1,0,1,0,0,0,0,2,0,0.273,0.273,0.273,巨人,2017,0.2464377358796512,34.51921528434611,-0.8300304451364621
吉川 光夫,12,9,8,1,1,0,0,0,1,1,0,0,1,0,0,0,0,4,0,0.125,0.125,0.125,巨人,2017,0.11295062894484012,-88.54858874015086,-1.792522833852347
脇谷 亮太,52,68,64,7,16,0,0,0,16,0,0,0,1,0,3,0,0,14,2,0.25,0.25,0.284,巨人,2017,0.24751053696867953,35.50827915136272,-4.632461079653883
荒木 貴裕,91,212,188,22,39,8,2,6,69,25,2,0,7,0,14,0,3,30,7,0.207,0.367,0.273,ヤクルト,2017,0.2908165639262713,75.43406495252782,-5.501334612044978
飯原 誉士,17,18,16,2,3,0,0,0,3,0,0,0,0,0,2,0,0,2,0,0.188,0.188,0.278,ヤクルト,2017,0.22932400422134208,18.741291691461864,-1.5450456677046935
石川 雅規,23,36,29,0,1,0,0,0,1,2,0,0,7,0,0,0,0,11,0,0.034,0.034,0.034,ヤクルト,2017,0.031158794191680033,-163.95618218752165,-10.03767754230594
井野 卓,7,13,12,3,2,0,0,0,2,1,0,0,1,0,0,0,0,2,0,0.167,0.167,0.167,ヤクルト,2017,0.15060083859312015,-53.83715683580558,-2.112532982231168
今浪 隆博,7,17,15,1,4,1,1,0,7,2,0,0,1,0,1,0,0,0,0,0.267,0.467,0.313,ヤクルト,2017,0.34270247645763996,123.27003549431986,0.4178735360566789
岩橋 慶侍,2,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.333,0.333,0.333,ヤクルト,2017,0.3012016771862403,85.00857078157557,-0.04750761128411568
上田 剛史,100,188,167,18,39,1,5,0,50,11,6,3,8,3,8,0,2,26,0,0.234,0.299,0.272,ヤクルト,2017,0.2588166684458281,45.93191334986569,-10.737365862693462
鵜久森 淳志,45,91,86,6,18,5,1,1,28,7,1,0,0,0,5,0,0,15,1,0.209,0.326,0.253,ヤクルト,2017,0.2617836754765525,48.66733138521806,-4.934397542284842
梅野 雄吾,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ヤクルト,2017,0.0,-192.68288445318672,-0.6183384075227437
榎本 葵,9,8,7,3,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0.143,0.143,0.25,ヤクルト,2017,0.20151419027658976,-6.897834146975013,-0.903353630090975
オーレンドルフ,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,ヤクルト,2017,0.0,-192.68288445318672,-1.8550152225682313
大引 啓次,80,311,273,25,62,11,0,5,88,29,3,0,10,0,27,0,1,43,8,0.227,0.322,0.299,ヤクルト,2017,0.2875789193612208,72.44913392823649,-9.050957917959419
大松 尚逸,94,143,130,5,21,3,0,3,33,16,0,0,0,0,13,0,0,27,5,0.162,0.254,0.238,ヤクルト,2017,0.2317893389916999,21.01419536987736,-11.931196137876176
小川 泰弘,22,46,38,2,4,0,0,0,4,2,0,0,6,0,2,0,0,20,0,0.105,0.105,0.15,ヤクルト,2017,0.12578592768857194,-76.7151460454877,-8.586783373023106
奥村 展征,44,125,113,12,27,4,0,0,31,5,1,1,1,1,9,0,1,33,3,0.239,0.274,0.298,ヤクルト,2017,0.2670570222486139,53.52906838738558,-6.136069825010199
ギルメット,28,10,7,1,1,0,0,0,1,0,0,0,3,0,0,0,0,5,0,0.143,0.143,0.143,ヤクルト,2017,0.1290864330798173,-73.67226078114571,-1.8345491804708614
グリーン,25,81,72,5,14,2,0,2,22,8,0,0,0,0,7,0,2,17,2,0.194,0.306,0.284,ヤクルト,2017,0.2764818425686827,62.218236702965015,-3.232705504671124
坂口 智隆,136,607,535,51,155,16,2,4,187,38,4,3,5,3,59,2,5,76,6,0.29,0.35,0.364,ヤクルト,2017,0.3297264584918007,111.30685738140951,7.249858100900421
